text,label
Merco el instrumento de evaluación reputacional elaboró el ranking Merco Iberoamérica 2021 que reunió a las 100 empresas con mayor reputación de Colombia España Argentina Chile Perú Ecuador Brasil México Bolivia Costa Rica Panamá Portugal Uruguay e Italia.En este ranking lograron clasificar cuatro empresas colombianas entre las que se encuentra el grupo Sura en la posición 57 el Grupo Nutresa en la posición 60 Bancolombia en la 96 y finalmente Alpina en la 99. Esta ponderación se calcula en función de la dimensión económica de cada país PIB y así mismo se compara a una escala internacional.Así mismo al frente de las empresas que se quedaron con los 10 primeros lugares a nivel internacional de la medición de reputación se encuentra Nestlé encabezando el ranking con una puntuación de 10.000. En segundo lugar está CocaCola puntuando 9.451 en tercer lugar está Unilever cuarto lugar Toyota quinto lugar Microsoft sexto Google Septimo Ambev.Igualmente en octava posición se encuentra Bayer novena posición Apple y finalmente el top 10 lo culmina la farmacéutica PG. Para este top 10 el comité elige a las diez empresas con mayor reputación señalando de cada empresa tres fortalezas y una debilidad de 18 variables entre las que se encuentran valor de la marca solvencia orgullo corporativo comportamiento corporativo ético responsabilidad social entre otras.Así mismo el ranking examina la posición de estas empresas dentro de cada sector en el sector de alimentación Grupo Nutresa obtuvo la cuarta posición superando a Arcor y Mondelez Internacional y Alpina se llevó la séptima posición. En el sector de las aseguradoras el Grupo Sura obtuvo la segunda posición por debajo de Mapfre.A su vez en el sector financiero Bancolombia obtuvo la novena posición superando a Banco del Crédito del Perú.,0
" . ""Todos con mascarilla en el Mercadona como borregos, las cajeras haciendo de policias y la ministro Yolanda Díaz pillada sin ella, porque ella lo vale. 2Nos damos cuenta de que todo esto del virus es un cuento y despertamos ya?…",1
La presión legal fuerza a la industria cárnica a regularizar el 81% de sus falsos cooperativistas . Los cacaos solubles forman parte del desayuno de muchos niños y adultos. ¿Cuáles son bombas de azúcar? ¿Son mejores los que llevan avena o magnesio? ¿Cuál es la opción más sana? Nuestra nutricionista responde.,0
 . Esto es el matrimonio infantil es común entre los musulmanes,1
"Carta de una farmacéutica. La Sanidad Pública y los inmigrantes . Hace unos días recibimos el siguiente e-mail: Desconozco la total veracidad del contenido de esta carta escrita por una farmacéutica de Majadahonda (Madrid). Lo que manifiesta es de tal gravedad que su aplicación no tiene nombre y que trasciende de la «generosidad» de las autoridades sanitarias para ser un auténtico delito de malversación de caudales públicos penado por la ley. Saludos Carta de una farmacéutica(ruego le déis la máxima difusión) Ésta es una carta que escribe una farmacéutica, sobre el chollo que tienen los inmigrantes con nuestra Sanidad Pública. Estimados Compañeros: Me dirijo a vosotros para explicar lo que está sucediendo en las farmacias españolas. Creo que es necesario que esto se sepa porque, por lo que he podido comprobar hay una estela de secretismo en relación al tema de la Sanidad Pública y los inmigrantes. Pasa lo siguiente: Yo soy farmacéutica y en mi oficina de farmacia detecto que, desde hace varios años ya, muchísimas recetas que los inmigrantes ¡¡NO PAGAN!! Lo explico: cuando uno de nosotros, español , va al médico, le extienden una receta con la modalidad de beneficiario normal o beneficiario titular o si está jubilado pensionista titular. Eso quiere decir que se ha cotizado a la Seguridad Social. Pero los inmigrantes reciben recetas con las modalidades siguientes: Extranjero titular sin recursos, solicitud de extranjero sin recursos, fármaco gratuito para extranjeros, menor extranjero con fármaco gratuito ; y lo peor de todo: pensionista extranjero fármaco gratuito mayor de 64 años. Esta última modalidad quiere decir que estos inmigrantes se traen a sus ancianos a recibir atención médica y recetas gratuitas pagadas por nosotros los españoles. Por otra parte , se llevan gran cantidad de medicamentos comprados en la farmacia o regalados a su país y",1
" . El Banco de Alimentos, gestionado desde Madrid, deja de sumistrar a los Capuchinos de Sarria que alimentan a 200 familias por semana.Motivo: EN UNA HOMILÍA LAMENTARON LA SITUACIÓN LEGAL DE LOS PRESOS POLÍTICOS. Caridad cristiana?",1
Las apuestas deportivas registran un incremento en medio de campeonatos que avivan pasiones de los aficionados. El fútbol que sigue siendo el rey de las apuestas para diferentes plataformas tendrá su repunte con el Mundial en Qatar. Ante esto Germán Segura gerente general de Betplay habló sobre las novedades que tendrá la compañía este año para alcanzar más usuarios activos.Qué balance hace de 2021 respecto a 2020 Sigue creciendo este negocio onlineAl iniciar 2021 hubo varios rezagos por los cierres provocados a partir de la pandemia pero después de un tiempo se reactivaron las ligas y el deporte siguió su marcha lo que nos permitió cerrar el año de forma positiva superando nuestro presupuesto por encima de 70 de lo esperado. También logramos hacer más alianzas comerciales tener más patrocinios e involucrarnos con otras actividades deportivas como es el béisbol y el baloncesto.Qué proyectos adelantarán este añoRecientemente nos convertimos en socios oficiales de las apuestas de la NBA lo que nos permite tener una vinculación directa con la liga más importante de baloncesto del mundo. Queremos llegar a algunos clientes a ver partidos en directo con transporte y estadía incluidos llevarlos a uno de estos partidos donde sabemos que son un espectáculo completo.A partir de esta y más alianzas que siempre están buscando Cuánto crecerían en 2022Esperamos crecer más allá de 50 este año precisamente con los intereses de seguir vinculando otras marcas con nuestro patrocinio. Por ejemplo hace poco lanzamos el patrocinio en la camisa de Once Caldas y América de Cali somos patrocinadores del fútbol femenino y ya vinculamos a 12 equipos de la B. También este año queremos una Liga más competitiva y activa sin embargo este año las expectativas están puestas en el mundial de fútbol.Solo para el partido de hoy llevaremos a clientes en vuelos,0
"La Iglesia se plantea cobrar *NUMBER* euro de entrada para oir misa . La Iglesia se plantea cobrar *NUMBER* euro de entrada para oir misa Gran polémica se ha creado con la noticia de la reciente propuesta que una Diócesis ha sacado a la luz haciendo referencia entre otras cuestiones al cobro de tasas por bautizos, comuniones, confirmaciones y bodas, incluyendo en ese listado el precio de entrada para oír misa.
""Estamos teniendo problemas porque cada Iglesia cobra unas tasas distintas para cada celebración y hemos unificado criterios para que se pague lo mismo tanto en Murcia como en Vigo por llevar a cabo la celebración del Matrimonio, por ejemplo"" ha manifestado el Obispo.
Con respecto al euro de entrada para escuchar misa, ha informado que es algo simbólico y que no le importará a ningún fiel aportar su granito de arena, contribuyendo de este modo con la limpieza y mantenimiento del Templo, así como para cualquier rehabilitación que se tuviera que llevar a cabo. ""Pues si antes me quedaba fuera fumando, ahora no te digo na, voy a pagar hoy no, mañana"" son algunos de los comentarios que ha suscitado esta noticia.",1
 . Inmigrantes varones jóvenes que liegan a Canarias tienen el tatuaje de los Servicios Especiales del Ejército de Marruecos. No estamos metiendo simples inmigrantes. EsTAMOS METIENDO UN ejércitO !!!!,1
"La Mancha, la región que menos tarda en reconocer las ayudas a parados, y Madrid, la que más . Muchos químicos utilizados en la producción de ropa pueden producir alegias, dermatitis y problemas más graves en sus usuarios. Varias asociaciones reclaman que, como se hace con los tejidos, estas sustancias se detallen en el etiquetado.Sabemos que la in",0
"Jorge Kahwagi entrará al Salón de la Fama del Boxeo Internacional . Jorge Kahwagi entrará al Salón de la Fama del Boxeo Internacional
Jorge Kahwagi, en su faceta como boxeador profesional, logró un impresionante récord de *NUMBER*-*NUMBER*, y todos los triunfos fueron por nocaut. Es por ello que el Consejo Mundial de Boxeo (CMB) está realizando las gestiones necesarias para solicitar ante el Salón de la Fama del Boxeo Internacional que ingresen al peleador mexicano, pues consideran que ningún otro boxeador tiene las credenciales que porta Kahwagi para ser parte de los inmortales.
""Ahora que el Canelo nos hizo el feo, revaloramos a Kahwagi"", dijo Mauricio Sulaimán, presidente del CMB. ""Kahwagi siempre fue un fuera de serie, pues no sólo tiraba a sus rivales con el puro aire, sino que también se andaba tirando a la Marlene Favela"".
Entusiasmado por la noticia, Kahwagi dijo que regresará a la actividad deportiva, pero esta vez en el mundo de las artes marciales mixtas (MMA): ""El boxeo ya no es un reto, por eso busco otras disciplinas donde pueda demostrar que soy es el prototipo, el paradigma, el arquetipo del peleador moderno"", dijo Kahwagi en entrevista.
Aunque todavía no empieza a entrenar MMA, Kahwagi se siente seguro de poder aprender en un mes todo lo necesario para ingresar a UFC y enfrentar a gente como Caín Velásquez, Fabricio Werdum y al que le pongan. ""¡Pónganme al ruso! ¡Pónganme al ruso! ¿O qué? ¿No hay rusos?"".
La era de Kahwagi apenas ha comenzado.",1
En un escenario con condiciones externas menos favorables BBVA Research ha revisado a la baja las previsiones de crecimiento de la economía peruana para 2022 y 2023 de 23 a 20 en el primer caso y de 30 a 28 en el segundo.A pesar de la mejora sensible de los indicadores sanitarios en el país el PIB viene perdiendo impulso en un contexto de debilidad de la confianza empresarial mayor conflictividad social y de mayores presiones inflacionarias vinculadas a factores externos conflicto entre Rusia y Ucrania.Las proyecciones son consistentes según nuestras estimaciones con un producto potencial que crece a un ritmo de alrededor de 20 en el mediano plazo y con una brecha del producto negativa que se cerrará en 2023 señaló el Economista Jefe de BBVA Research para Perú Hugo Perea.La inversión privada por otra parte se contraería 5 este año en línea con la mayor cautela para el desarrollo de proyectos por el lado empresarial y con un retroceso de la inversión minera.En cuanto a la política fiscal el informe Situación Perú de BBVA Research asume un proceso de consolidación muy gradual. Con la trayectoria prevista para el déficit fiscal la deuda pública bruta como porcentaje del PIB se mantendrá relativamente inalterada este año en torno a un nivel equivalente a 36 del PIB pero hacia adelante BBVA Research prevé que seguirá escalando aproximándose a 39 en 2027.Un proceso de consolidación fiscal creíble que permita estabilizar la deuda del Gobierno en niveles manejables para el tamaño de la economía peruana y de su mercado de bonos soberanos ayudará a compensar el impacto negativo que está teniendo el permanente ruido político sobre la valoración crediticia de la deuda pública y a preservar su calificación crediticia en los próximos años sostuvo el Economista Jefe de BBVA Research para Perú.Si bien,0
